,reviews,stars
516,"La uso demasiado, y hasga ahora me ah ido de maravilla con la app... eh comprado y vendido exitosamente muchas veces. Y respecto a la gente que dice que la gente te deja colgada, eso depende de las personas y no de la app, tal vez esa persona se arrepintio de querer compralo, pero almenos para mi, siempre termino logrando vender lo que quiero. Eso si, seria bueno que optimizaran la app para dispositivos mas antiguos, es el unico detalle.",Calificación: 5 de cinco estrellas
517,"Buena app pero le falta mucho para alcanzar las funcionalidades del sitio web. yo esperaba algo mas completo y mejor personalizacion de las busquedas: gurdarlas, establecer alertas, etc. por otro lado, pareciera que falta una mejor conexion de la base de datos. a menudo sale: busqueda no encontrada. esto no es asi en la web.",Calificación: 4 de cinco estrellas
518,"Muy buena ,experiencia tomé varios trabajos gracias a Yapo .cl",Calificación: 5 de cinco estrellas
519,Excelente servicio sigan así,Calificación: 5 de cinco estrellas
520,"Muy buena aplicación, eficiente.",Calificación: 5 de cinco estrellas
521,"Muy buena la interfaz de la app, bien hecha.",Calificación: 5 de cinco estrellas
522,Su actualmente su aplicación no permite ver los avisos tranquilo ya que intenta reproducir un video a los 20 segundos aproximadamente de ingresar a un aviso. Después a veces no reproduce el video te tira la pantalla vacia (naranja) y te devuelve a la lista principal (al principio ni siquiera al lugar donde estabas lo que hace un dolor de cabeza el revisar los avisos ) J7 700m 2015 Con Android 6.0.1,Calificación: 3 de cinco estrellas
523,la aplicacion estaba muy bien tiempo atras ahora al entrar a ella me dice error de conexion sale una X grande y tengo que cerrarla .Es para buscar trabajo . Tengo que recurrir a google y de ahi entrar a la pagina de yapo.cl.Si pudieran arreglar el problema se los agradeceria mucho .desde ya muchas gracias por su gran trabajo que hacen,Calificación: 1 de cinco estrellas
524,"Efectivamente, con la última actualización no cargan las imágenes en la previsualización, comprobado en 2 dos teléfonos distintos y pasa lo mismo, falta afinar detalles como el elegir entre varias regiones y ojalá poder filtrar por rango de precio, no sólo los vehículos solo, cualquier producto. Arreglen lo de las imágenes en la previsualización!!! Gracias.",Calificación: 3 de cinco estrellas
525,La app se queda pegada cuando la uso por demasiado tiempo seguido. Ya probe desinstalando la app y volver a instalarla y sigue igual. Pero a pesar de todo me a hecho conseguir bastantes cosas a muy buenos precios. Aunque tambien me han estafado pero a sido mi culpa por no informarme lo suficiente pero me sirve como experiencia para que no me vuelva a pasar.,Calificación: 3 de cinco estrellas
526,Bien simple de usar y util,Calificación: 5 de cinco estrellas
527,La app falla y no me deja publicar un aviso le daría 0 estrellas pero no se puede,Calificación: 1 de cinco estrellas
528,Muy buena y super útil..!!!,Calificación: 5 de cinco estrellas
529,"Todo bien con la app. Sólo una recomendación para quienes venden: cuando muestren el producto, háganlo en un lugar público con cámaras y vayan con más personas que los acompañen. Me tocó mostrar mi celu a un flaite que estaba drogado y con una chaqueta que seguro traía un arma para robarmelo, pero lo cité en un super al entrada con guardias a la vista y con un amigo cubriendo me las espaldas y el loco miró y se fue.",Calificación: 5 de cinco estrellas
530,"Quiero que arreglen algo urgentemente en Yapo. La app necesita una ""portada"" una donde puedas elegir entre: (1) ver los anuncios más recientes. (2) Ver los anuncios por categoría. (3) Y ver los anuncios con filtro predeterminado. He notado que la gente es demasiado floja, y solo mira los últimos anuncios, los más recientes. eso es bastante molesto, porque aún pagando por la subidas diarias, el anuncio no llega al público esperado. Así que pongan una portada por favor.",Calificación: 1 de cinco estrellas
531,"La aplicación es buena y todo solo que el unico problema es a la hora de ver la descripción d eun producto, por una u otra razon que no se si es por la aplicación o si es mi celular que cuando voy a cer la descripción se pega y se reinicia de la nada la aplicación, espero que puedan arreglar ese problema Gracias",Calificación: 3 de cinco estrellas
532,"Buena app, sin embargo aún esta al debe con el tema de filtrar anuncios no deseados. Por ejemplo, por mis ideales no estoy de acuerdo con la venta de animales ni mucho menos de los criaderos de animales de raza, sin embargo Yapo hasta tiene una sección de venta de animales😑 por lo que deberían instalar una forma de que se pueda seleccionar que tipo de anuncios son no deseados. Esto, por la simple razón de que puede que a alguien no le interese ver coches de bebés y tiene el inicio lleno de eso.",Calificación: 4 de cinco estrellas
533,"Muy buena App, ya que nos da la muy buena oportunidad, de vender ,comprar ó permutar diferentes objetos ha un precio conveniente . Cosas que no utilizamos ,pero que a otras personas le sirven. Y de ese modo sin querer reciclamos ,eso hoy en dìa es muy importante. Mis más cordiales saludos amigos de yapo.cl Gracias por esta oportunidad de opinar. Felicidades....",Calificación: 5 de cinco estrellas
534,Muy buena muy útil a mejorado y crecido mucho. Sería bueno que avance en implementar sistemas modernos de pago y despachos.,Calificación: 5 de cinco estrellas
535,"Funciona a la perfección y es lo más fácil y rápido para vender lo que esta demás en la casa, realmente muy útil¡!",Calificación: 5 de cinco estrellas
536,Si super util para vender cosas,Calificación: 4 de cinco estrellas
537,Actualmente es un asco con tanta restriccion. Antes era la mejor pagina para vender. Pero ahora no se pueden poner link externos. No se puede borrar los anuncios y subirlos denuevo. Nos obligan a cambiar a otras paginas como locanto.cl alguien esta diriguendo muy mal esta pagina. Deje de vender tengo 4 articulos hace 1 mes. Antes podia borrarlos y subirlos denuevo y siempre vendia y ahora nada. Un asco. Me busco otra pagina y ya,Calificación: 1 de cinco estrellas
538,"Está buena la aplicación, sólo que ocurren algunos errores, no puedo colocar foto de perfil para que verifiquen que soy real, o colocar mi rut. Una recomendación, podrían colocar en modo noche, para los que no pueden revisar la aplicación en el día. Lo otro, todo bien, saludos.",Calificación: 4 de cinco estrellas
539,"Tengo tiempo usando la app para vender. Al principio todo de maravilla, luego empezaron a dar de bajas publicaciones y suben notablemente el valor de los servicios. Tenía una publicación activa por más de 8 meses, periódicamente compraba vitrina, subir aviso, incluso compré el sticker de ""Oportunidad"" y de la noche a la mañana el aviso desapareció sin dar razón alguna. Francamente prefiero ir a Market Place de Facebook. Lamentablemente la página decayó.",Calificación: 1 de cinco estrellas
540,Muy buena nos da una posibilida de verder desde casa,Calificación: 5 de cinco estrellas
541,Muy mala aplicación ya que al denunciar una usurpación de datos con fotos al solicitar a yapo que la saquen no hacen nada... Mil veces mejor marketplace de Facebook forma segura de publicar y vender,Calificación: 1 de cinco estrellas
542,Excelente app en 24 horas vendi una herramienta,Calificación: 5 de cinco estrellas
543,Muy buena para comprar y vender,Calificación: 4 de cinco estrellas
544,Tiene muy pocas opciones en lo que se refiere a seleccionar el tipo de anuncio que uno quiere ingresar... Entonces uno si quiere publicar un anuncio de confección de ropa por ejemplo.. esa opción no está y debe poner otra opción que no tiene nada que ver... Existen más profesiones que ingenieros o arquitectos o guardias de seguridad... Para que tengan en cuenta y mejoren eso.. gracias,Calificación: 4 de cinco estrellas
545,"Muy bien la App, solo tiene problemas para cargar imágenes desde otras carpetas del celular, pero desde la carpeta recientes carga sin problema. Descargué la App en mi celular (versión actualizada) para no publicar desde la página web, si pudieran arreglar este detalle tendría 5 estrellas, ya que en la página no me daba este problema.",Calificación: 4 de cinco estrellas
546,Muy buena y contactan muy rapido,Calificación: 5 de cinco estrellas
547,"Para vender es buena por qué es masiva , para publicar igual es rápido , pero el soporte técnico es total y absolutamente inoperante , quienes se hacen cargo son completamente incompetentes, si públicas algo y no te percataste de un error en la publicación te la bajan y no te dicen por qué la bajaron, el servicio a cliente no es profesional, una experiencia más mala que buena.",Calificación: 2 de cinco estrellas
548,Muy útil y fácil,Calificación: 5 de cinco estrellas
549,Puedo renovar mis cosas con un precio coveniente y mis avisos para arrendar piezas tambien .Estoy muy contenta y agradecida por esta aplicación. Atte hilda,Calificación: 5 de cinco estrellas
550,"Excelente App para comprar, arrendar y hasta permutar. Puedes elegir a quien mostrar o entregar los productos entre las personas interesadas, las cuales se van seleccionando por medio de los contactos que se van haciendo través de la plicacion que funciona como intermediario. Esta es mi calificación para la App",Calificación: 5 de cinco estrellas
551,"Me gusta la app..... Pero deberían ver el tema de los link que uno comparte por las redes sociales, al abrirlas deberían abrirse en la app y no por la web y lo otro, debería volver la función de cambiar el anuncio al deslizar, se hacía más práctico.... Por el momento para mi la app me gusta, pero va de mas a menos.",Calificación: 3 de cinco estrellas
552,"Desde la nueva modalidad donde se paga a la aplicación y la pasan a retirar se arruinó. Llevo dos días esperando la supuesta empresa que pasaría a retirar el paquete, no dejaron ningún teléfono para consultar, el comprador ya pagó y yapo.cl le ha retenido el dinero hasta que llegue la encomienda. Acá estamos de manos atadas, con la modalidad antigua ya hubiésemos hecho la venta hace dos días. La app últimamente ha estado muy lenta, no cargan las fotos.",Calificación: 1 de cinco estrellas
553,Muy cómodo y expedito.,Calificación: 5 de cinco estrellas
554,"oa aplicación sirve, sin embargo en muchas ocasiones he tenido problemas al editar las publicaciones, porque en varias ocasiones rechazan la edición argumentando que es una publicación repetida, pero es una edición! También rechazan publicaciones en otros lados de Chile , limitando así el alcance del negocio que uno desarrolla y el de ellos mismos también. La aplicación o las personas que someten a jucio las publicaciones pienso que les falta criterio en algunas ocasiones.",Calificación: 3 de cinco estrellas
555,Todo bien en Yapo . Muy buena gention y todo recomendada 100% solo una pequeña acotación referente al sistema nuevo de despachos .. cuando haces filtros de búsquedas deberían incluir el filtro de productos con despacho para poder encontrar este tipo de productos que cuentan con esta opción .. de ante mano muchas gracias . :),Calificación: 4 de cinco estrellas
556,Muy buena opción para nuestras necesidades de vender...la recomiendo..llevo años utilizando está aplicación...a sido mi herramienta de trabajo...,Calificación: 5 de cinco estrellas
557,"Se crashea, no carga los mensajes, no conecta el mensaje con la publicación directamente, esta mal optimizada para móviles y es una app...",Calificación: 1 de cinco estrellas
558,Buena rápida y eficiente,Calificación: 5 de cinco estrellas
559,muy buena app.(un7)pero está experimentando problemas ya que quiero entrar a mis mensajes y me desvia a avisos o se detiene . alguien sabe como solucionar ese problema........ y muy superior a mercadolibre puesto que aqui es muy sencillo contactar al vendedor o comprador...,Calificación: 4 de cinco estrellas
560,"la aplicación es buena, tiene varias opciones bastantes buenas, le falta un poquito de mejoras pero nada grave, solo que ahora, hace poco la actualize y ahora tengo problemas para ver el chat en la version del 26 de diciembre del 2018, se detiene o queda pegada la aplicación al entrar a revisar los chats.",Calificación: 4 de cinco estrellas
561,"Hola, ultimamente la app no ha estado funcionando bien, no me llega el ""aviso"" o la ""notificación"" de que me ha llegado un mensaje de alguna persona consultando por algún producto. Y creo que no es la idea estar a cada rato revisando si ha llegado algo, siendo que el año 2019 me funcionaba super bien y me llegaban las notificaciones, pero comenzó este año y ya no funciona. Tengo otras app y las notificaciones de estas me funcionan bien, la única que ha estado tenindo problemas es esta.",Calificación: 3 de cinco estrellas
